name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
IOS-разработчик (Middle),"Swift
iOS",150000.0,300000.0,RUR,Санкт-Петербург,2022-05-17T09:34:53+0300
Мобильный разработчик iOS,"Swift
iOS
UI/UX
Xcode
REST API
JSON
UI анимация
VIPER
SDK
Realm
Crashlytics
Firebase
UI
HTTP
Mac Os
Git
SVN",250000.0,300000.0,RUR,Москва,2022-05-17T10:10:25+0300
Senior IOS Developer,"Swift
Git
Xcode
iOS
UIKit",330000.0,520000.0,RUR,Москва,2022-05-18T08:43:57+0300
Ведущий IOS разработчик,"Swift
iOS
Unit Testing
Scrum
Kanban
CI/CD",200000.0,450000.0,RUR,Москва,2022-05-18T15:53:41+0300
IOS разработчик,"Swift
Atlassian Jira
Git
iOS
Xcode
RxSwift",200000.0,300000.0,RUR,Москва,2022-05-19T10:35:09+0300
IOS-разработчик (Swift),"iOS
ООП
Мобильная разработка
Разработка под iOS
Mobile Development
Разработка iOS-приложений
Xcode",200000.0,240000.0,RUR,Москва,2022-05-19T15:48:14+0300
IOS Developer (Middle+ - Senior),"Swift
iOS
Xcode",170000.0,240000.0,RUR,Омск,2022-05-20T11:15:34+0300
IOS Developer,"Objective-C
Swift
Unit Testing
GCD
UIKit
GRDB
Texture",350000.0,450000.0,RUR,Санкт-Петербург,2022-05-20T12:42:49+0300
IOS разработчик (middle),"Информационные технологии
iOS
Git
REST API
Swift",100000.0,200000.0,RUR,Москва,2022-05-20T13:31:55+0300
IOS developer,"Swift
iOS
Design Patterns
Git
UI",250000.0,320000.0,RUR,Самара,2022-05-20T19:39:46+0300
Senior iOS Developer,"Objective-C
iOS
Swift
Mac Os",179700.0,359400.0,RUR,Москва,2022-05-22T13:08:37+0300
IOS developer (Middle/Senior),"iOS
swift
Xcode
Objective-C
SwiftUI",180000.0,250000.0,RUR,Москва,2022-05-22T14:19:44+0300
"IOS разработчик (junior), удаленно","iOS
Swift
Xcode",45000.0,60000.0,RUR,Ростов-на-Дону,2022-05-22T17:30:51+0300
Разработчик мобильных приложений под iOS,"Swift
RxSwift
Objective-C
REST API
Cocoa.Framework",39000.0,130000.0,RUR,Алматы,2022-05-23T05:29:26+0300
"Системный программист iOS/Android (реверс инженер), удаленно","Assembler
Git
Linux
C/C++
Python
IDA
iOS
Android
GHIDRA
lldb",179700.0,419300.0,RUR,Москва,2022-05-23T16:36:16+0300
IOS Developer,"Swift
Objective-C
iOS
ООП
SOLID",200000.0,235000.0,RUR,Москва,2022-05-23T16:57:37+0300
IOS-разработчик,"Английский язык
Swift
iOS
Xcode
VIPER
MVVM
MVP
Atlassian Jira
Atlassian Confluence
Discord
Gitlab
Swagger",150000.0,300000.0,RUR,Санкт-Петербург,2022-05-23T17:57:31+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Санкт-Петербург,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Красноярск,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Новосибирск,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Пермь,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Екатеринбург,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Казань,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Самара,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Уфа,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Ростов-на-Дону,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Воронеж,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Омск,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Волгоград,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Нижний Новгород,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Челябинск,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Саратов,2022-05-24T09:09:23+0300
IOS - разработчик,"Swift
Git
Realm
iOS
ООП
MVVM",100000.0,220000.0,RUR,Тюмень,2022-05-24T09:09:23+0300
IOS Middle/Senior Developer,"Английский язык
Objective-C
iOS
Mac Os",90990.0,212310.0,RUR,Москва,2022-05-24T11:16:21+0300
Middle iOS разработчик,"Swift
Xcode
iOS
Realm
Firebase",45600.0,76000.0,RUR,Бишкек,2022-05-24T13:16:49+0300
IOS разработчик junior,"iOS
swift4",40000.0,60000.0,RUR,Москва,2022-05-24T14:01:09+0300
IOS разработчик (удалённо),"Git
MVC
iOS
ООП
swift",40000.0,130000.0,RUR,Москва,2022-05-24T15:36:25+0300
IOS разработчик,"Java
Objective-C
ООП
iOS
C++
HTTP
JSON
Mac Os
Работа в команде
Android
Android SDK
Xcode
Swift",150000.0,300000.0,RUR,Санкт-Петербург,2022-05-24T17:36:01+0300
Junior iOS разработчик (удаленно),"iOS
RxSwift
MVVM
AutoLayout",40000.0,60000.0,RUR,Новосибирск,2022-05-25T11:56:24+0300
IOS-разработчик,"Git
Scrum
Android
iOS
Design Patterns",220000.0,350000.0,RUR,Москва,2022-05-25T13:30:28+0300
"IOS разработчик (Swift, Objective-C)","Swift
Objective-C
REST
UIKit
SwiftUI",300000.0,550000.0,RUR,Москва,2022-05-25T15:41:03+0300
Middle / Senior iOS Developer (Swift),"Работа в команде
Работа с большим объемом информации
iOS
Swift",97056.0,242640.0,RUR,Минск,2022-05-25T15:50:50+0300
IOS разработчик,"MVVM
iOS
Git
Swift",200000.0,250000.0,RUR,Москва,2022-05-25T16:47:55+0300
Middle IOS разработчик,"Swift
Git
iOS
ООП
Xcode",121320.0,151650.0,RUR,Москва,2022-05-26T22:50:52+0300
Flutter developer ios / android middle,"Git
SQL
Android
iOS
Flutter",120000.0,150000.0,RUR,Тюмень,2022-05-27T15:16:04+0300
Sr iOS developer (remotely),"Swift
ООП
iOS
Xсode fastlane",350000.0,500000.0,RUR,Москва,2022-05-27T16:30:55+0300
IOS разработчик,"Ответственность
iOS
Objective-C
Swift
Core Data
SOLID
unit-тесты",350000.0,400000.0,RUR,Москва,2022-05-28T09:44:36+0300
Junior iOS разработчик,"Git
ООП
Сбор и анализ информации
Разработка ПО
Тестирование
iOS
Xcode",25000.0,30000.0,RUR,Краснодар,2022-05-30T08:21:39+0300
Senior IOS разработчик,"Swift
Realm
iOS
Английский язык
MVP
MVVM
VIPER
SOLID",156000.0,260000.0,RUR,Алматы,2022-05-30T09:29:15+0300
Middle IOS разработчик,"Swift
Realm
MVC
Английский язык
iOS
VIPER
ООП
MVP
MVVM
SOLID",78000.0,130000.0,RUR,Алматы,2022-05-30T09:34:09+0300
IOS разработчик (удалённо),"iOS
Swift
SQL
JSON API
VIPER
REST API
Foundation
UIKit",180000.0,240000.0,RUR,Санкт-Петербург,2022-05-30T11:41:13+0300
IOS разработчик,"Atlassian Jira
Swift
Git
ООП
Unit Testing",179700.0,239600.0,RUR,Тбилиси,2022-05-30T14:27:30+0300
IOS developer (Middle),"Swift
iOS
MVC
Xcode
ООП
rest API",109188.0,151650.0,RUR,Минск,2022-05-30T20:54:16+0300
IOS разработчик | Health & Fitness,"Swift
Git
iOS
ООП
MVVM",200000.0,270000.0,RUR,Москва,2022-05-31T00:29:37+0300
Middle iOS developer (Swift),"iOS
Чешский язык
Мобильные приложения
Swift
Git
CoreData
Objective-C
UIKit
REST API",143760.0,179700.0,RUR,Чехия,2022-05-31T15:57:15+0300
Разработчик IOS,"ООП
Swift
iOS",200000.0,400000.0,RUR,Москва,2022-06-01T10:10:24+0300
Разработчик IOS,"ООП
Swift
iOS",200000.0,400000.0,RUR,Ростов-на-Дону,2022-06-01T10:10:24+0300
Разработчик IOS,"ООП
Swift
iOS",200000.0,400000.0,RUR,Екатеринбург,2022-06-01T10:10:24+0300
Старший iOS разработчик,"Swift
ООП
iOS
Планирование карьеры",200000.0,400000.0,RUR,Москва,2022-06-01T12:41:29+0300
Старший iOS разработчик.,"Swift
ООП
iOS",200000.0,400000.0,RUR,Санкт-Петербург,2022-06-01T12:50:28+0300
IOS разработчик,"Swift
Objective-C
iOS
SDK",250000.0,400000.0,RUR,Москва,2022-06-01T14:16:08+0300
IOS разработчик,"Swift
UIKit
iOS
Системное мышление",190000.0,390000.0,RUR,Санкт-Петербург,2022-06-01T14:25:56+0300
Senior iOS developer,"Swift
iOS",300000.0,450000.0,RUR,Москва,2022-06-01T15:35:51+0300
Senior iOS Developer / iOS Разработчик,"iOS
Swift
UIKit
Objective-C
Удаленная работа
Git",151650.0,242640.0,RUR,Москва,2022-06-02T11:15:21+0300
IOS developer,"iOS
Design Patterns
Git
ООП
Swift
Apple UI & UX Guidelines
REST API",50000.0,100000.0,RUR,Нижний Новгород,2022-06-03T14:51:45+0300
Разработчик мобильных приложений iOS,"iOS
Swift
SQL
REST
MVC
MVP",50000.0,200000.0,RUR,Москва,2022-06-03T17:43:49+0300
Разработчик мобильных приложений iOS,"iOS
Swift
SQL
REST
MVC
MVP",50000.0,200000.0,RUR,Санкт-Петербург,2022-06-03T17:44:20+0300
Разработчик iOS и С++,"iOS
Objective-C
Xcode
C++
Mac Os
MRC
ARC
UIKit
Foundation
GCD
TCP
CFNetwork
Core Animation
OpenGL ES",329450.0,419300.0,RUR,Кипр,2022-06-05T14:27:36+0300
IOS разработчик (Senior),"Swift
Удаленная работа
iOS",212310.0,333630.0,RUR,Москва,2022-06-06T11:03:58+0300
IOS разработчик,"iOS
Swift",150000.0,350000.0,RUR,Симферополь,2022-06-06T11:19:41+0300
Разработчик iOS,"iOS
Objective-C
Xcode
C++
Mac Os
MRC
ARC
UIKit
Foundation
GCD
TCP
CFNetwork
Core Animation
OpenGL ES",329450.0,419300.0,RUR,Кипр,2022-06-06T12:10:36+0300
Middle/Senior iOS разработчик,"Objective-C
ООП
CocoaPods
SOLID
Английский язык
Unit Testing",109188.0,212310.0,RUR,Ташкент,2022-06-06T14:47:17+0300
Junior iOS Developer,"Git
ООП
Swift
REST
iOS",50000.0,100000.0,RUR,Санкт-Петербург,2022-06-06T15:30:50+0300
Android/iOS developer,"Kotlin
Swift
Git
Java
Flutter
Android
MVVM
iOS
Objective-C",24264.0,72792.0,RUR,Бишкек,2022-06-07T06:19:06+0300
Middle iOS Developer,"Git
iOS
iOS SDK
Swift
MVP
VIPER",170000.0,260000.0,RUR,Курск,2022-06-07T11:27:07+0300
IOS разработчик,"Git
iOS
Swift
MVC
JSON API
Тайм-менеджмент
Google Maps Api",90000.0,150000.0,RUR,Нижний Новгород,2022-06-07T14:41:11+0300
IOS разработчик (мобильное приложение) уровня Junior+,"iOS
Swift
Objective-C",150000.0,180000.0,RUR,Москва,2022-06-07T16:26:08+0300
IOS разработчик уровня Middle,"iOS
Swift
Objective-C
CoreData
JSON
REST",180000.0,230000.0,RUR,Москва,2022-06-07T17:36:23+0300
IOS разработчик (удаленно),"Atlassian Jira
ООП
Design Patterns
Swift
RxSwift
iOS
JSON
Git",120000.0,200000.0,RUR,Санкт-Петербург,2022-06-08T08:03:44+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Санкт-Петербург,2022-06-08T16:23:34+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Самара,2022-06-08T16:24:12+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Екатеринбург,2022-06-08T16:24:39+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Челябинск,2022-06-08T16:25:10+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Пермь,2022-06-08T16:25:35+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Уфа,2022-06-08T16:26:14+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Омск,2022-06-08T16:26:39+0300
IOS Junior (Москва),"Swift
iOS
Mac Os
Xcode
Objective-C",60000.0,100000.0,RUR,Москва,2022-06-08T17:21:26+0300
IOS разработчик,iOS,151650.0,272970.0,RUR,Гомель,2022-06-09T09:48:38+0300
Junior iOS developer,"Objective-C
Swift
ООП",60000.0,100000.0,RUR,Новосибирск,2022-06-09T11:42:23+0300
Middle iOS Developer в Scanner App,"Swift
MVVM
Atlassian Jira
CocoaPods
VIPER
SQLite
RxSwift
Swinject
Fastlane
Azure Pipelines
Xcode
XCUITest",200000.0,250000.0,RUR,Москва,2022-06-09T12:02:39+0300
Middle iOS Developer в Invoices App,"Swift
MVVM
Atlassian Jira
CocoaPods
VIPER
SQLite
RxSwift
Swinject
Fastlane
Azure Pipelines
Xcode
XCUITest",200000.0,250000.0,RUR,Москва,2022-06-09T12:04:23+0300
IOS разработчик мобильных приложений,"iOS
Swift
Xcode
Realm
CocoaPods",150000.0,250000.0,RUR,Нижний Новгород,2022-06-09T16:21:38+0300
IOS разработчик,"Swift
ООП
iOS
Mac Os
Foundation
Удаленная работа
iOS developer
Оптимизация кода
Start-up project",60000.0,250000.0,RUR,Москва,2022-06-10T09:53:43+0300
IOS Developer,"Swift
Английский язык
UIKit
iOS
SwiftUI
CocoaPods",200000.0,300000.0,RUR,Санкт-Петербург,2022-06-10T11:46:52+0300
IOS Developer,"iOS
Swift
Atlassian Jira
Xcode
Мобильность
REST
SOAP
figma
Sketch",152863.19999999998,254772.0,RUR,Турция,2022-06-10T16:40:00+0300
IOS Developer,"Swift
Английский язык
UIKit
iOS
SwiftUI
CocoaPods",200000.0,300000.0,RUR,Санкт-Петербург,2022-06-13T11:20:38+0300
Разработчик под iOS (Swift),"iOS
Swift
Objective-C
ООП
Git
iOS SDK
Unit Testing
Atlassian Jira",150000.0,300000.0,RUR,Санкт-Петербург,2022-06-13T18:17:34+0300
IOS разработчик middle/senior,"Мобильные приложения
iOS
Разработка ПО
Swift
Git
SDK",180000.0,305000.0,RUR,Москва,2022-06-14T10:07:26+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",220000.0,350000.0,RUR,Москва,2022-06-14T11:50:44+0300
"IOS, Андроид разработчик","iOS
Android",80000.0,120000.0,RUR,Ростов-на-Дону,2022-06-14T21:58:27+0300
IOS Mobile developer (Мобильный разработчик),"Swift
iOS
Objective-C
Git
REST API
RxSwift
CocoaPods",130000.0,195000.0,RUR,Алматы,2022-06-15T08:49:19+0300
Разработчик iOS,"Xcode
Objective-C
Swift
iOS
Cocoapods",100000.0,150000.0,RUR,Санкт-Петербург,2022-06-15T10:07:02+0300
IOS (Swift) разработчик в «Госуслуги.Культуру»,"Swift
Работа в команде
ООП
Обучение и развитие
Alamofire",200000.0,350000.0,RUR,Москва,2022-06-15T11:32:42+0300
IOS разработчик,"iOS
swift",100000.0,150000.0,RUR,Брянск,2022-06-15T13:26:20+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",100000.0,200000.0,RUR,Екатеринбург,2022-06-16T07:13:58+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",100000.0,200000.0,RUR,Красноярск,2022-06-16T07:13:58+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",100000.0,200000.0,RUR,Новосибирск,2022-06-16T07:13:58+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",100000.0,200000.0,RUR,Москва,2022-06-16T07:13:58+0300
IOS разработчик,"Swift
Git
iOS
Xcode
ООП",100000.0,200000.0,RUR,Санкт-Петербург,2022-06-16T07:13:58+0300
IOS разработчик,"Mac Os
Xcode
iOS
Git
Swift
SOLID
Foundation
UIKit
Core Data
Mac Software
Vkontakte Api
CoreData
MacOS
IWork
NVM",30330.0,151650.0,RUR,Ташкент,2022-06-16T14:39:31+0300
